file,band_lo_hz,band_hi_hz,band_label,band_tag,rt60_s,r2,method,quality,capped,mode
"Bedroom 3, mid, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),4.163454166666667,0.33362473597352427,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5516618826813475,0.9847077349873952,REG,OK,False,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),4.207154166666666,0.4370881179037844,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),4.207094791666667,0.3997242427918274,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.0083270833333335,0.9119019934078139,REG,OK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.0363125,0.4303704311131258,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),4.037183333333333,0.2602112263463381,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.038766666666667,0.2328242548194193,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.5353548187742602,0.9900279643688749,REG,OK,False,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.48799084658057623,0.9836624029083091,REG,OK,False,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.288913541666667,0.8131387834409547,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.290180208333333,0.43438010898772755,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),4.2700125,0.36768505337221946,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.292852083333333,0.24996473159625593,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.8249755073098978,0.8597764995682674,REG,CHECK,False,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),4.292733333333333,0.23071194276879792,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.825485416666666,0.9018192603990316,REG,OK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.828315625,0.7282460953504524,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),4.8167374999999995,0.7161402566613687,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.84226875,0.7474824665193865,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),4.8433770833333325,0.550760022064798,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),4.8434760416666665,0.40355580221404,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.018361458333334,0.9118322733771116,REG,OK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.031127083333334,0.8933820475008903,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),4.030374999999999,0.8432515958603802,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.007377083333333,0.6473827608477838,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),4.032255208333333,0.3646712513656142,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.432895364435745,0.9972908119731437,REG,OK,False,ML 2 · Musician
"Bedroom 3, mid, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.1094760416666665,0.6373625308872666,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),5.110663541666666,0.310658659934618,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),5.113117708333333,0.3328417958628753,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),5.113652083333333,0.35446559759694385,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.5043103985812758,0.9885715978293306,REG,OK,False,ML 2 · Musician
"Bedroom 3, mid, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4212121335102072,0.9961534312458458,REG,OK,False,ML 2 · Musician
"Bedroom 3, mid, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.883382291666666,0.12120415342368704,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.8833031250000003,0.421933373357906,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),3.8857968749999996,0.5468445761604002,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),3.8861135416666666,0.582091684307289,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),3.886232291666666,0.64389113987279,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),3.886845833333333,0.4305661449553159,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.009969791666666,0.7492457214923246,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.079523958333333,0.41455946533419274,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.8107871154253444,0.9945921869808536,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8269630913851843,0.9969940613665146,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.8787231620301569,0.9658697602752652,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),3.0835812499999995,0.36871319345242565,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.662817708333333,0.9124266286662976,REG,OK,True,ML 2 · Musician
"Lounge room, centre, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.662797916666666,0.3534027835812802,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.8395852908432128,0.9967321507391409,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8366376054971177,0.9944799800845118,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7740880881158938,0.9923058103292031,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6929229871398591,0.9879957353007942,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),2.9234072916666665,0.7847422959911146,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),2.912403125,0.42758909153561564,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.9246855058542623,0.9879859719173002,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.7806622015078093,0.9984156751662423,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.737743883084421,0.9984932738968411,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6663243714931153,0.9946938913845328,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.557044791666666,0.564538714268249,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.2458729166666664,0.3304156947095845,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),0.7761910335647336,0.995623075990645,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8630515302869023,0.98705110078834,REG,OK,False,ML 2 · Musician
"Lounge room, centre, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),3.2475947916666668,0.24380800930162982,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),3.2475947916666668,0.2042837359415831,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.3145499999999997,0.9706884531129063,REG,OK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.336578125,0.41603363709355945,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.8432854603927715,0.9973742747509273,REG,OK,False,ML 2 · Musician
"Lounge room, centre, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8241861290900414,0.9978195873234211,REG,OK,False,ML 2 · Musician
"Lounge room, centre, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7564351499503884,0.9958484294023244,REG,OK,False,ML 2 · Musician
"Lounge room, centre, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),3.3373104166666665,0.4218582511190099,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.113909375,0.8068188289178492,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),5.0936625,0.6012811519830947,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),5.116046875,0.4149602601165244,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),5.116066666666667,0.3298636800057737,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.8018070444739597,0.9884088854727898,REG,OK,False,ML 2 · Musician
"Lounge room, centre, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),5.118204166666667,0.3149328611006966,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.420765625,0.4175759149843022,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.422289583333333,0.30367390869072003,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.8262174672542449,0.9964540740866246,REG,OK,False,ML 2 · Musician
"Lounge room, centre, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8017521977473167,0.9984857295062634,REG,OK,False,ML 2 · Musician
"Lounge room, centre, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7156111644814431,0.9962893721303703,REG,OK,False,ML 2 · Musician
"Lounge room, centre, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),4.425001041666666,0.25189214588102465,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.695895833333333,0.6039949511434975,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.6886322916666665,0.33244330354564844,REG,CHECK,True,ML 2 · Musician
"Lounge room, centre, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),0.817425051869057,0.996329009838562,REG,OK,False,ML 2 · Musician
"Lounge room, centre, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8164991744186638,0.9971750675883683,REG,OK,False,ML 2 · Musician
"Lounge room, centre, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7266407198854793,0.9979683861221913,REG,OK,False,ML 2 · Musician
"Lounge room, centre, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6399495948022602,0.9988685145648479,REG,OK,False,ML 2 · Musician
"Lounge room, corner, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.617336458333333,0.4684222403817707,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.629765624999999,0.33753775880097386,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),4.631626041666666,0.3048810915794926,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.7963560236779332,0.9978859238688109,REG,OK,False,ML 2 · Musician
"Lounge room, corner, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7681424246963758,0.9953949293973238,REG,OK,False,ML 2 · Musician
"Lounge room, corner, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),4.632892708333332,0.22147348747682424,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.5765062499999996,0.5631544226462745,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.587549999999999,0.5771114511169005,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),4.590795833333334,0.5234449517632895,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.590518749999999,0.3339841119920794,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),4.591072916666667,0.29960400002382914,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),4.591171875,0.5330171883836902,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.5132831129602177,0.967166279409833,REG,OK,False,ML 2 · Musician
"Lounge room, corner, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.6701864583333332,0.30881135451691927,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),3.6712354166666663,0.3041325401221569,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.7858986658556923,0.9994426463190839,REG,OK,False,ML 2 · Musician
"Lounge room, corner, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7544781723045197,0.9946398864961487,REG,OK,False,ML 2 · Musician
"Lounge room, corner, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),3.6730166666666664,0.2477099065722533,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.951525,0.5031328886234608,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.952930208333333,0.40751289404421254,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),3.953385416666666,0.28698432337893204,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8333427627314262,0.9971797385739132,REG,OK,False,ML 2 · Musician
"Lounge room, corner, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),3.956413541666666,0.2664778743888573,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),3.9560177083333334,0.22472377600591245,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.4360510416666665,0.15174501151139785,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.437495833333333,0.3523399799294262,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),3.448975,0.37817428451254387,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.825198263393293,0.9952010045147754,REG,OK,False,ML 2 · Musician
"Lounge room, corner, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7509884572260692,0.9987680519603296,REG,OK,False,ML 2 · Musician
"Lounge room, corner, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6867058518694703,0.9950780487817268,REG,OK,False,ML 2 · Musician
"Lounge room, corner, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.7266520833333328,0.7586547497588181,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.7394177083333333,0.4338737586847534,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),1.01180827133523,0.9737899830682187,REG,OK,False,ML 2 · Musician
"Lounge room, corner, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8153236371511969,0.9982558705699793,REG,OK,False,ML 2 · Musician
"Lounge room, corner, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.747998684714351,0.9991983443972388,REG,OK,False,ML 2 · Musician
"Lounge room, corner, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.7233175700031911,0.9919461328136169,REG,OK,False,ML 2 · Musician
"Lounge room, corner, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),1.3677685609881982,0.9283969907017844,REG,OK,False,ML 2 · Musician
"Lounge room, corner, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.1288583333333335,0.2672391466811462,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.9430936723325747,0.9808360412942069,REG,OK,False,ML 2 · Musician
"Lounge room, corner, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8543120520937738,0.9943415913014799,REG,OK,False,ML 2 · Musician
"Lounge room, corner, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7531047177894452,0.9986217051878173,REG,OK,False,ML 2 · Musician
"Lounge room, corner, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),4.130639583333333,0.18620088989731126,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.9720093750000003,0.7017127416128821,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.9828354166666666,0.39013668166281584,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),3.9855864583333327,0.28003637135370457,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),3.9858041666666666,0.3025912761877445,REG,CHECK,True,ML 2 · Musician
"Lounge room, corner, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.8994453616323663,0.9752668653308739,REG,OK,False,ML 2 · Musician
"Lounge room, corner, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),3.9865958333333333,0.22708060845144207,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.752592708333333,0.7993975113900156,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.755897916666666,0.3529053266119125,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.8004719780154279,0.9889780782410148,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.7993476799058405,0.9931152307779022,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7312900786729415,0.9915891861681505,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),4.768485416666667,0.2298786643525972,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),1.5781007423404616,0.9457568996704049,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.12430625,0.2852877878546282,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.8328403422711117,0.992159350129447,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.7732820480848996,0.9979041403847685,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7160184082925328,0.9979602563986297,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.6183335283137653,0.9978993007176873,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.368436458333333,0.6247666631845776,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.7025321403820606,0.9887889954695467,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.780688615173107,0.9968462770076446,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.7840966058764811,0.9982927404418159,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.699057364891101,0.9989707193906479,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5880263146999818,0.9987888511001008,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.1184541666666665,0.9557292476702526,REG,OK,True,ML 2 · Musician
"Lounge room, mid, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.1344458333333334,0.31899038266013063,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),0.940042822284384,0.9779513778998437,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.791259315445157,0.9974109203295338,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.6822292397981324,0.996330443656064,REG,OK,False,ML 2 · Musician
"Lounge room, mid, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5660610708264876,0.9964364981910564,REG,OK,False,ML 2 · Musician
"Lounge room, mid, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),2.211220801632058,0.4936514739781477,REG,CHECK,False,ML 2 · Musician
"Lounge room, mid, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.1961104166666665,0.3474071460028814,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),4.197634375,0.26010850017521997,REG,CHECK,True,ML 2 · Musician
"Lounge room, mid, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.8330840536287258,0.998749053085922,REG,OK,False,ML 2 · Musician
"Lounge room, mid, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7397450436050004,0.9975831733897764,REG,OK,False,ML 2 · Musician
